Age,Gender,Height_cm,Weight_kg,Goal,Vegetarian,Diabetic,High_BP,Activity_Level,Dietary_Restrictions,Allergies,Preferred_Cuisine,BMI,BMR,activity_factor,Daily_Calories,target_protein_g,target_fat_g,target_carb_g,sodium_limit_mg,cal_breakfast,cal_lunch,cal_dinner,cal_snacks,recommended_weekly_exercise_hours,exercise_type,Diet_Recommendation
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2256,70.0,75.2,324.8,2300,496,699,790,271,2.89,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2264,70.0,75.5,326.1,2300,498,702,792,272,3.39,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2512,70.0,83.7,369.7,2300,553,779,879,301,3.81,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2250,70.0,75.0,323.8,2300,495,698,788,269,2.09,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2268,70.0,75.6,326.9,2300,499,703,794,272,3.59,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2222,70.0,74.1,318.8,2300,489,689,778,266,2.59,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2480,70.0,82.7,363.9,2300,546,769,868,297,2.75,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2565,70.0,85.5,378.9,2300,564,795,898,308,2.29,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2576,70.0,85.9,380.7,2300,567,799,902,308,3.06,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2247,70.0,74.9,323.2,2300,494,697,786,270,3.13,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2491,70.0,83.0,366.0,2300,548,772,872,299,3.59,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2277,70.0,75.9,328.5,2300,501,706,797,273,2.34,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2251,70.0,75.0,324.0,2300,495,698,788,270,2.16,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2460,70.0,82.0,360.5,2300,541,763,861,295,3.74,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2477,70.0,82.6,363.4,2300,545,768,867,297,3.24,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2547,70.0,84.9,375.7,2300,560,790,891,306,2.48,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2279,70.0,76.0,328.8,2300,501,706,798,274,3.83,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2208,70.0,73.6,316.4,2300,486,684,773,265,2.29,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2230,70.0,74.3,320.3,2300,491,691,780,268,2.92,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2231,70.0,74.4,320.4,2300,491,692,781,267,2.51,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2541,70.0,84.7,374.7,2300,559,788,889,305,2.51,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2207,70.0,73.6,316.2,2300,486,684,772,265,2.02,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2217,70.0,73.9,318.0,2300,488,687,776,266,3.61,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2295,70.0,76.5,331.6,2300,505,711,803,276,3.8,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2225,70.0,74.2,319.3,2300,490,690,779,266,3.36,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2539,70.0,84.6,374.4,2300,559,787,889,304,2.32,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2487,70.0,82.9,365.2,2300,547,771,870,299,2.88,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2216,70.0,73.9,317.7,2300,488,687,776,265,2.69,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2232,70.0,74.4,320.6,2300,491,692,781,268,3.18,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2286,70.0,76.2,330.0,2300,503,709,800,274,3.28,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2301,70.0,76.7,332.7,2300,506,713,805,277,2.85,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2298,70.0,76.6,332.2,2300,506,712,804,276,2.5,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2250,70.0,75.0,323.8,2300,495,698,788,269,3.69,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2280,70.0,76.0,329.0,2300,502,707,798,273,2.4,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2228,70.0,74.3,319.8,2300,490,691,780,267,2.77,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2494,70.0,83.1,366.5,2300,549,773,873,299,2.97,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2569,70.0,85.6,379.6,2300,565,796,899,309,2.47,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2206,70.0,73.5,316.1,2300,485,684,772,265,3.14,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2214,70.0,73.8,317.5,2300,487,686,775,266,3.15,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2483,70.0,82.8,364.5,2300,546,770,869,298,3.99,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2460,70.0,82.0,360.5,2300,541,763,861,295,2.59,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2225,70.0,74.2,319.3,2300,490,690,779,266,3.96,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2270,70.0,75.7,327.2,2300,499,704,794,273,3.32,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2510,70.0,83.7,369.2,2300,552,778,878,302,2.55,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2569,70.0,85.6,379.6,2300,565,796,899,309,3.13,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2297,70.0,76.6,331.9,2300,505,712,804,276,3.37,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2500,70.0,83.3,367.6,2300,550,775,875,300,3.49,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2234,70.0,74.5,320.9,2300,491,693,782,268,2.1,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2248,70.0,74.9,323.5,2300,495,697,787,269,3.21,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2531,70.0,84.4,372.8,2300,557,785,886,303,2.99,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2235,70.0,74.5,321.1,2300,492,693,782,268,3.81,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2535,70.0,84.5,373.6,2300,558,786,887,304,2.57,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2508,70.0,83.6,368.9,2300,552,777,878,301,3.6,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2526,70.0,84.2,372.0,2300,556,783,884,303,3.21,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2254,70.0,75.1,324.5,2300,496,699,789,270,2.7,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2238,70.0,74.6,321.6,2300,492,694,783,269,3.27,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2312,70.0,77.1,334.5,2300,509,717,809,277,3.24,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2291,70.0,76.4,330.8,2300,504,710,802,275,3.36,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2221,70.0,74.0,318.8,2300,489,689,777,266,3.44,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2566,70.0,85.5,379.1,2300,565,795,898,308,3.32,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2260,70.0,75.3,325.6,2300,497,701,791,271,3.68,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2569,70.0,85.6,379.6,2300,565,796,899,309,3.26,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2295,70.0,76.5,331.6,2300,505,711,803,276,3.81,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2253,70.0,75.1,324.3,2300,496,698,789,270,3.29,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2207,70.0,73.6,316.2,2300,486,684,772,265,2.62,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2491,70.0,83.0,366.0,2300,548,772,872,299,2.88,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2266,70.0,75.5,326.6,2300,499,702,793,272,3.16,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2536,70.0,84.5,373.9,2300,558,786,888,304,3.46,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2234,70.0,74.5,320.9,2300,491,693,782,268,2.18,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2221,70.0,74.0,318.8,2300,489,689,777,266,2.59,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2562,70.0,85.4,378.4,2300,564,794,897,307,3.49,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2316,70.0,77.2,335.3,2300,510,718,811,277,2.35,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2264,70.0,75.5,326.1,2300,498,702,792,272,2.26,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2479,70.0,82.6,363.9,2300,545,768,868,298,3.08,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2235,70.0,74.5,321.1,2300,492,693,782,268,3.94,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2207,70.0,73.6,316.2,2300,486,684,772,265,3.06,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2572,70.0,85.7,380.2,2300,566,797,900,309,3.83,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2218,70.0,73.9,318.2,2300,488,688,776,266,3.66,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2270,70.0,75.7,327.2,2300,499,704,794,273,2.51,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2236,70.0,74.5,321.4,2300,492,693,783,268,3.65,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2526,70.0,84.2,372.0,2300,556,783,884,303,2.96,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2278,70.0,75.9,328.7,2300,501,706,797,274,3.61,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2561,70.0,85.4,378.1,2300,563,794,896,308,3.49,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2483,70.0,82.8,364.5,2300,546,770,869,298,2.68,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2458,70.0,81.9,360.2,2300,541,762,860,295,2.23,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2474,70.0,82.5,362.9,2300,544,767,866,297,3.93,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2570,70.0,85.7,379.7,2300,565,797,899,309,2.28,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2303,70.0,76.8,333.0,2300,507,714,806,276,3.93,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2272,70.0,75.7,327.7,2300,500,704,795,273,3.72,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2272,70.0,75.7,327.7,2300,500,704,795,273,3.45,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2280,70.0,76.0,329.0,2300,502,707,798,273,3.96,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2225,70.0,74.2,319.3,2300,490,690,779,266,3.93,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2308,70.0,76.9,334.0,2300,508,715,808,277,3.61,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2252,70.0,75.1,324.0,2300,495,698,788,271,2.73,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2248,70.0,74.9,323.5,2300,495,697,787,269,3.58,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2522,70.0,84.1,371.3,2300,555,782,883,302,2.03,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2463,70.0,82.1,361.0,2300,542,764,862,295,3.07,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2224,70.0,74.1,319.3,2300,489,689,778,268,2.91,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2288,70.0,76.3,330.3,2300,503,709,801,275,3.35,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2467,70.0,82.2,361.8,2300,543,765,863,296,3.34,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2273,70.0,75.8,327.7,2300,500,705,796,272,3.17,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2488,70.0,82.9,365.5,2300,547,771,871,299,3.64,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2249,70.0,75.0,323.5,2300,495,697,787,270,3.88,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2493,70.0,83.1,366.3,2300,548,773,873,299,2.22,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2245,70.0,74.8,323.0,2300,494,696,786,269,2.47,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2547,70.0,84.9,375.7,2300,560,790,891,306,2.05,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2238,70.0,74.6,321.6,2300,492,694,783,269,3.77,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2269,70.0,75.6,327.2,2300,499,703,794,273,3.12,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2517,70.0,83.9,370.5,2300,554,780,881,302,3.83,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2540,70.0,84.7,374.4,2300,559,787,889,305,2.44,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2310,70.0,77.0,334.2,2300,508,716,808,278,2.13,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2549,70.0,85.0,376.0,2300,561,790,892,306,3.65,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2229,70.0,74.3,320.1,2300,490,691,780,268,3.82,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2461,70.0,82.0,360.8,2300,541,763,861,296,2.6,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2490,70.0,83.0,365.8,2300,548,772,872,298,2.82,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2532,70.0,84.4,373.1,2300,557,785,886,304,2.28,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2463,70.0,82.1,361.0,2300,542,764,862,295,3.89,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2261,70.0,75.4,325.6,2300,497,701,791,272,2.61,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2272,70.0,75.7,327.7,2300,500,704,795,273,2.99,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2499,70.0,83.3,367.3,2300,550,775,875,299,2.19,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2554,70.0,85.1,377.0,2300,562,792,894,306,3.77,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2470,70.0,82.3,362.3,2300,543,766,864,297,2.27,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2213,70.0,73.8,317.2,2300,487,686,775,265,2.91,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2548,70.0,84.9,376.0,2300,561,790,892,305,3.34,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2519,70.0,84.0,370.8,2300,554,781,882,302,3.49,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2282,70.0,76.1,329.3,2300,502,707,799,274,3.89,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2511,70.0,83.7,369.4,2300,552,778,879,302,2.84,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2488,70.0,82.9,365.5,2300,547,771,871,299,3.48,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2560,70.0,85.3,378.1,2300,563,794,896,307,2.31,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2557,70.0,85.2,377.5,2300,563,793,895,306,2.83,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2544,70.0,84.8,375.2,2300,560,789,890,305,2.2,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2235,70.0,74.5,321.1,2300,492,693,782,268,2.98,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2271,70.0,75.7,327.4,2300,500,704,795,272,2.82,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2245,70.0,74.8,323.0,2300,494,696,786,269,3.9,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2215,70.0,73.8,317.7,2300,487,687,775,266,2.07,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2572,70.0,85.7,380.2,2300,566,797,900,309,2.74,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2220,70.0,74.0,318.5,2300,488,688,777,267,2.89,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2312,70.0,77.1,334.5,2300,509,717,809,277,3.9,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2513,70.0,83.8,369.7,2300,553,779,880,301,3.71,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2226,70.0,74.2,319.5,2300,490,690,779,267,2.2,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2266,70.0,75.5,326.6,2300,499,702,793,272,3.37,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2303,70.0,76.8,333.0,2300,507,714,806,276,3.09,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2549,70.0,85.0,376.0,2300,561,790,892,306,3.96,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2296,70.0,76.5,331.9,2300,505,712,804,275,2.72,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2279,70.0,76.0,328.8,2300,501,706,798,274,2.8,Moderate (Cardio + Strength),Balanced
30,Female,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1451.5,1.55,2283,70.0,76.1,329.5,2300,502,708,799,274,2.38,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2563,70.0,85.4,378.6,2300,564,795,897,307,2.24,Moderate (Cardio + Strength),Balanced
30,Male,170.0,70.0,maintain,No,No,No,Moderate,,,,24.22,1617.5,1.55,2488,70.0,82.9,365.5,2300,547,771,871,299,3.7,Moderate (Cardio + Strength),Balanced
